time,u,y
7.767767767767767850e+01,2.990000000000000000e+02,3.233369179189457441e+02
7.777777777777778567e+01,2.990000000000000000e+02,3.232293328246084343e+02
7.787787787787787863e+01,2.990000000000000000e+02,3.232810967446413315e+02
7.797797797797798580e+01,2.990000000000000000e+02,3.233501404040390526e+02
7.807807807807807876e+01,2.990000000000000000e+02,3.231677878594834397e+02
7.817817817817818593e+01,2.990000000000000000e+02,3.229793843529838568e+02
7.827827827827827889e+01,2.990000000000000000e+02,3.231154590293239153e+02
7.837837837837838606e+01,2.990000000000000000e+02,3.229564797601466921e+02
7.847847847847847902e+01,2.990000000000000000e+02,3.229802794077784824e+02
7.857857857857858619e+01,2.990000000000000000e+02,3.228971025237193544e+02
7.867867867867867915e+01,2.990000000000000000e+02,3.227573335202593512e+02
7.877877877877878632e+01,2.990000000000000000e+02,3.228456925917647595e+02
7.887887887887887928e+01,2.990000000000000000e+02,3.228649616405660367e+02
7.897897897897898645e+01,2.990000000000000000e+02,3.227685956185058558e+02
7.907907907907907941e+01,2.990000000000000000e+02,3.228430591088318238e+02
7.917917917917918658e+01,2.990000000000000000e+02,3.228909615803838733e+02
7.927927927927927954e+01,2.990000000000000000e+02,3.227610398127999360e+02
7.937937937937938671e+01,2.990000000000000000e+02,3.228491691300483808e+02
7.947947947947947966e+01,2.990000000000000000e+02,3.229427745520009125e+02
7.957957957957958683e+01,2.990000000000000000e+02,3.229664758293592399e+02
7.967967967967967979e+01,2.990000000000000000e+02,3.230021994450033844e+02
7.977977977977978696e+01,2.990000000000000000e+02,3.230303216504421471e+02
7.987987987987987992e+01,2.990000000000000000e+02,3.229832468267958916e+02
7.997997997997998709e+01,2.990000000000000000e+02,3.231395055395441887e+02
8.008008008008008005e+01,2.990000000000000000e+02,3.229574735429017096e+02
8.018018018018018722e+01,2.990000000000000000e+02,3.228078221323356729e+02
8.028028028028028018e+01,2.990000000000000000e+02,3.229512952752110095e+02
8.038038038038038735e+01,2.990000000000000000e+02,3.229509431803806478e+02
8.048048048048048031e+01,2.990000000000000000e+02,3.228380369242237862e+02
8.058058058058058748e+01,2.990000000000000000e+02,3.229088537229159215e+02
8.068068068068068044e+01,2.990000000000000000e+02,3.226719786817556610e+02
8.078078078078078761e+01,2.990000000000000000e+02,3.226726874553785365e+02
8.088088088088088057e+01,2.990000000000000000e+02,3.227240541057302607e+02
8.098098098098098774e+01,2.990000000000000000e+02,3.228543053075672447e+02
8.108108108108108070e+01,2.990000000000000000e+02,3.228374722077394949e+02
8.118118118118118787e+01,2.990000000000000000e+02,3.226994717931293053e+02
8.128128128128128083e+01,2.990000000000000000e+02,3.226931351878419605e+02
8.138138138138138800e+01,2.990000000000000000e+02,3.226971388911291001e+02
8.148148148148148096e+01,2.990000000000000000e+02,3.226657115673129397e+02
8.158158158158158813e+01,2.990000000000000000e+02,3.225158383215522804e+02
8.168168168168168108e+01,2.990000000000000000e+02,3.225260315970209035e+02
8.178178178178178825e+01,2.990000000000000000e+02,3.225484081152333715e+02
8.188188188188188121e+01,2.990000000000000000e+02,3.227892446177345960e+02
8.198198198198198838e+01,2.990000000000000000e+02,3.227762009384853741e+02
8.208208208208208134e+01,2.990000000000000000e+02,3.229042285699275112e+02
8.218218218218218851e+01,2.990000000000000000e+02,3.228788818927023385e+02
8.228228228228228147e+01,2.990000000000000000e+02,3.229016188496469795e+02
8.238238238238238864e+01,2.990000000000000000e+02,3.228190747186732210e+02
8.248248248248248160e+01,2.990000000000000000e+02,3.227880869984584820e+02
8.258258258258258877e+01,2.990000000000000000e+02,3.229008994701833899e+02
8.268268268268268173e+01,2.990000000000000000e+02,3.228780762183534421e+02
8.278278278278278890e+01,2.990000000000000000e+02,3.228496423701678282e+02
8.288288288288288186e+01,2.990000000000000000e+02,3.230237990103451580e+02
8.298298298298298903e+01,2.990000000000000000e+02,3.230253975864167160e+02
8.308308308308308199e+01,2.990000000000000000e+02,3.230743644335086060e+02
8.318318318318318916e+01,2.990000000000000000e+02,3.230118005879003249e+02
8.328328328328328212e+01,2.990000000000000000e+02,3.231548173105491628e+02
8.338338338338338929e+01,2.990000000000000000e+02,3.229457827030738031e+02
8.348348348348348225e+01,2.990000000000000000e+02,3.229206702395197226e+02
8.358358358358358942e+01,2.990000000000000000e+02,3.230342841600803467e+02
8.368368368368368237e+01,2.990000000000000000e+02,3.229401045934313288e+02
8.378378378378378954e+01,2.990000000000000000e+02,3.229929515807174880e+02
8.388388388388388250e+01,2.990000000000000000e+02,3.229185479735928084e+02
8.398398398398398967e+01,2.990000000000000000e+02,3.230624936237559268e+02
8.408408408408408263e+01,2.990000000000000000e+02,3.231837763292706995e+02
8.418418418418418980e+01,2.990000000000000000e+02,3.232093193443203631e+02
8.428428428428428276e+01,2.990000000000000000e+02,3.230534642333482225e+02
8.438438438438438993e+01,2.990000000000000000e+02,3.231483562977628594e+02
8.448448448448448289e+01,2.990000000000000000e+02,3.232619976555462813e+02
8.458458458458459006e+01,2.990000000000000000e+02,3.232409249126483246e+02
8.468468468468468302e+01,2.990000000000000000e+02,3.232445790444234603e+02
8.478478478478479019e+01,2.990000000000000000e+02,3.231579833260869350e+02
8.488488488488488315e+01,2.990000000000000000e+02,3.231749806724179734e+02
8.498498498498499032e+01,2.990000000000000000e+02,3.229819000370954996e+02
8.508508508508508328e+01,2.990000000000000000e+02,3.229556289611259103e+02
8.518518518518519045e+01,2.990000000000000000e+02,3.228660801736702410e+02
8.528528528528528341e+01,2.990000000000000000e+02,3.228525071817514345e+02
8.538538538538539058e+01,2.990000000000000000e+02,3.228349480242954996e+02
8.548548548548549775e+01,2.990000000000000000e+02,3.227112423340391842e+02
8.558558558558559071e+01,2.990000000000000000e+02,3.227079489550251310e+02
8.568568568568569788e+01,2.990000000000000000e+02,3.226776646736396401e+02
8.578578578578579084e+01,2.990000000000000000e+02,3.226586918034897735e+02
8.588588588588589801e+01,2.990000000000000000e+02,3.228166519214365167e+02
8.598598598598599096e+01,2.990000000000000000e+02,3.229851505523485571e+02
8.608608608608609813e+01,2.990000000000000000e+02,3.230223344449437946e+02
8.618618618618619109e+01,2.990000000000000000e+02,3.230620321155498118e+02
8.628628628628629826e+01,2.990000000000000000e+02,3.229364106408751809e+02
8.638638638638639122e+01,2.990000000000000000e+02,3.229737951231320494e+02
8.648648648648649839e+01,2.990000000000000000e+02,3.229681921639829056e+02
8.658658658658659135e+01,2.990000000000000000e+02,3.231232313572365911e+02
8.668668668668669852e+01,2.990000000000000000e+02,3.231369012350644425e+02
8.678678678678679148e+01,2.990000000000000000e+02,3.232098132604455145e+02
8.688688688688689865e+01,2.990000000000000000e+02,3.232232513996412990e+02
8.698698698698699161e+01,2.990000000000000000e+02,3.230460355394620251e+02
8.708708708708709878e+01,2.990000000000000000e+02,3.230738375862230214e+02
8.718718718718719174e+01,2.990000000000000000e+02,3.231261513819271158e+02
8.728728728728729891e+01,2.990000000000000000e+02,3.230728257943989661e+02
8.738738738738739187e+01,2.990000000000000000e+02,3.232431387831942402e+02
8.748748748748749904e+01,2.990000000000000000e+02,3.233230313294606049e+02
8.758758758758759200e+01,2.990000000000000000e+02,3.233092514641486446e+02
8.768768768768769917e+01,2.990000000000000000e+02,3.231443991822235944e+02
8.778778778778779213e+01,2.990000000000000000e+02,3.230003615804777155e+02
8.788788788788789930e+01,2.990000000000000000e+02,3.228417127556581931e+02
8.798798798798799226e+01,2.990000000000000000e+02,3.227682089128488769e+02
8.808808808808809943e+01,2.990000000000000000e+02,3.228419891492604279e+02
8.818818818818819238e+01,2.990000000000000000e+02,3.228667839594373845e+02
8.828828828828829955e+01,2.990000000000000000e+02,3.227762669478475459e+02
8.838838838838839251e+01,2.990000000000000000e+02,3.229996113139799832e+02
8.848848848848849968e+01,2.990000000000000000e+02,3.229426070143249490e+02
8.858858858858859264e+01,2.990000000000000000e+02,3.229705949534052820e+02
8.868868868868869981e+01,2.990000000000000000e+02,3.229709995579158885e+02
8.878878878878879277e+01,2.990000000000000000e+02,3.230053437478949263e+02
8.888888888888889994e+01,2.990000000000000000e+02,3.230851367375914833e+02
8.898898898898899290e+01,2.990000000000000000e+02,3.230834608972981528e+02
8.908908908908910007e+01,2.990000000000000000e+02,3.231096256266320665e+02
8.918918918918919303e+01,2.990000000000000000e+02,3.230352241912268028e+02
8.928928928928930020e+01,2.990000000000000000e+02,3.229505691661195783e+02
8.938938938938939316e+01,2.990000000000000000e+02,3.228711845122683712e+02
8.948948948948950033e+01,2.990000000000000000e+02,3.229848038281605227e+02
8.958958958958959329e+01,2.990000000000000000e+02,3.231125017100847572e+02
8.968968968968970046e+01,2.990000000000000000e+02,3.230874500188991192e+02
8.978978978978979342e+01,2.990000000000000000e+02,3.229211402433677449e+02
8.988988988988990059e+01,2.990000000000000000e+02,3.228898522120450707e+02
8.998998998998999355e+01,2.990000000000000000e+02,3.229979242927694258e+02
9.009009009009010072e+01,2.990000000000000000e+02,3.230139070010895921e+02
9.019019019019019368e+01,2.990000000000000000e+02,3.229516020691337417e+02
9.029029029029030085e+01,2.990000000000000000e+02,3.229272487912414249e+02
9.039039039039039380e+01,2.990000000000000000e+02,3.229314322921558755e+02
9.049049049049050097e+01,2.990000000000000000e+02,3.230462749773291193e+02
9.059059059059059393e+01,2.990000000000000000e+02,3.230242906289213352e+02
9.069069069069070110e+01,2.990000000000000000e+02,3.230717050626809623e+02
9.079079079079079406e+01,2.990000000000000000e+02,3.230155061095880455e+02
9.089089089089090123e+01,2.990000000000000000e+02,3.230348434498410484e+02
9.099099099099099419e+01,2.990000000000000000e+02,3.229938265649600453e+02
9.109109109109110136e+01,2.990000000000000000e+02,3.230141407655166290e+02
9.119119119119119432e+01,2.990000000000000000e+02,3.231202601412581430e+02
9.129129129129130149e+01,2.990000000000000000e+02,3.231887212914880365e+02
9.139139139139139445e+01,2.990000000000000000e+02,3.232311205851651721e+02
9.149149149149150162e+01,2.990000000000000000e+02,3.232174903695020589e+02
9.159159159159159458e+01,2.990000000000000000e+02,3.233962176144291334e+02
9.169169169169170175e+01,2.990000000000000000e+02,3.231312085380333770e+02
9.179179179179179471e+01,2.990000000000000000e+02,3.231473527692899097e+02
9.189189189189190188e+01,2.990000000000000000e+02,3.231629826371354284e+02
9.199199199199199484e+01,2.990000000000000000e+02,3.231041007867545432e+02
9.209209209209210201e+01,2.990000000000000000e+02,3.230095099713102513e+02
9.219219219219219497e+01,2.990000000000000000e+02,3.230096467630693837e+02
9.229229229229230214e+01,2.990000000000000000e+02,3.230075454304216578e+02
9.239239239239239510e+01,2.990000000000000000e+02,3.228634049937244868e+02
9.249249249249250227e+01,2.990000000000000000e+02,3.224954033660262667e+02
9.259259259259259522e+01,2.990000000000000000e+02,3.226115366453403226e+02
9.269269269269270239e+01,2.990000000000000000e+02,3.227265966683789316e+02
9.279279279279279535e+01,2.990000000000000000e+02,3.226145482707643168e+02
9.289289289289290252e+01,2.990000000000000000e+02,3.225181279578999352e+02
9.299299299299299548e+01,2.990000000000000000e+02,3.225667305553416782e+02
9.309309309309310265e+01,2.990000000000000000e+02,3.226669645778390532e+02
9.319319319319319561e+01,2.990000000000000000e+02,3.225516493458142691e+02
9.329329329329330278e+01,2.990000000000000000e+02,3.225999053477788152e+02
9.339339339339339574e+01,2.990000000000000000e+02,3.228119651586847567e+02
9.349349349349350291e+01,2.990000000000000000e+02,3.228271834569239331e+02
9.359359359359359587e+01,2.990000000000000000e+02,3.227879419114856319e+02
9.369369369369370304e+01,2.990000000000000000e+02,3.229232948031303749e+02
9.379379379379379600e+01,2.990000000000000000e+02,3.228900481565086125e+02
9.389389389389390317e+01,2.990000000000000000e+02,3.226947308223564050e+02
9.399399399399399613e+01,2.990000000000000000e+02,3.228521662903345373e+02
9.409409409409410330e+01,2.990000000000000000e+02,3.230114545713121288e+02
9.419419419419419626e+01,2.990000000000000000e+02,3.231122713871647534e+02
9.429429429429430343e+01,2.990000000000000000e+02,3.229929193462483568e+02
9.439439439439439639e+01,2.990000000000000000e+02,3.230175690104114778e+02
9.449449449449450356e+01,2.990000000000000000e+02,3.229849572521549703e+02
9.459459459459459651e+01,2.990000000000000000e+02,3.228237786765336068e+02
9.469469469469470368e+01,2.990000000000000000e+02,3.227397459848065751e+02
9.479479479479479664e+01,2.990000000000000000e+02,3.226879775582903562e+02
9.489489489489490381e+01,2.990000000000000000e+02,3.226323045617893968e+02
9.499499499499499677e+01,2.990000000000000000e+02,3.225754210422607571e+02
9.509509509509510394e+01,2.990000000000000000e+02,3.225287747122109181e+02
9.519519519519519690e+01,2.990000000000000000e+02,3.225471340767845732e+02
9.529529529529530407e+01,2.990000000000000000e+02,3.225689476492283347e+02
9.539539539539539703e+01,2.990000000000000000e+02,3.226840947264240640e+02
9.549549549549550420e+01,2.990000000000000000e+02,3.225820927143161043e+02
9.559559559559559716e+01,2.990000000000000000e+02,3.226687303647817657e+02
9.569569569569570433e+01,2.990000000000000000e+02,3.227741886086805607e+02
9.579579579579579729e+01,2.990000000000000000e+02,3.227762723942643674e+02
9.589589589589590446e+01,2.990000000000000000e+02,3.228563303889383178e+02
9.599599599599599742e+01,2.990000000000000000e+02,3.228658190687028764e+02
9.609609609609610459e+01,2.990000000000000000e+02,3.230575559315973351e+02
9.619619619619619755e+01,2.990000000000000000e+02,3.229028544619953323e+02
9.629629629629630472e+01,2.990000000000000000e+02,3.228511828080984856e+02
9.639639639639639768e+01,2.990000000000000000e+02,3.229207263910946040e+02
9.649649649649650485e+01,2.990000000000000000e+02,3.227982761028103482e+02
9.659659659659659781e+01,2.990000000000000000e+02,3.228987964582375980e+02
9.669669669669670498e+01,2.990000000000000000e+02,3.230615895969589246e+02
9.679679679679679793e+01,2.990000000000000000e+02,3.229140892619431042e+02
9.689689689689690510e+01,2.990000000000000000e+02,3.229087321437233982e+02
9.699699699699699806e+01,2.990000000000000000e+02,3.229119058584957997e+02
9.709709709709710523e+01,2.990000000000000000e+02,3.228696041119634401e+02
9.719719719719719819e+01,2.990000000000000000e+02,3.228209394790965234e+02
9.729729729729730536e+01,2.990000000000000000e+02,3.227599312447033526e+02
9.739739739739739832e+01,2.990000000000000000e+02,3.229809823466170542e+02
9.749749749749750549e+01,2.990000000000000000e+02,3.229631979180593362e+02
9.759759759759759845e+01,2.990000000000000000e+02,3.230792868303530554e+02
9.769769769769770562e+01,2.990000000000000000e+02,3.230739765268858150e+02
9.779779779779779858e+01,2.990000000000000000e+02,3.230360497681774632e+02
9.789789789789790575e+01,2.990000000000000000e+02,3.228068901240019954e+02
9.799799799799799871e+01,2.990000000000000000e+02,3.227552478584831874e+02
9.809809809809810588e+01,2.990000000000000000e+02,3.227661143398251511e+02
9.819819819819819884e+01,2.990000000000000000e+02,3.226832654398355089e+02
9.829829829829830601e+01,2.990000000000000000e+02,3.226375060821076204e+02
9.839839839839839897e+01,2.990000000000000000e+02,3.226633110148338801e+02
9.849849849849850614e+01,2.990000000000000000e+02,3.227272553308034730e+02
9.859859859859859910e+01,2.990000000000000000e+02,3.228827055746880319e+02
9.869869869869870627e+01,2.990000000000000000e+02,3.228995998107388345e+02
9.879879879879879923e+01,2.990000000000000000e+02,3.229204733971128576e+02
9.889889889889890640e+01,2.990000000000000000e+02,3.228293663747384699e+02
9.899899899899899935e+01,2.990000000000000000e+02,3.228398797381428835e+02
9.909909909909910652e+01,2.990000000000000000e+02,3.228444715412817345e+02
9.919919919919919948e+01,2.990000000000000000e+02,3.228863786061850760e+02
9.929929929929930665e+01,2.990000000000000000e+02,3.229435055894696234e+02
9.939939939939939961e+01,2.990000000000000000e+02,3.229880579773347904e+02
9.949949949949950678e+01,2.990000000000000000e+02,3.229614427146568687e+02
9.959959959959959974e+01,2.990000000000000000e+02,3.229258460086358014e+02
9.969969969969970691e+01,2.990000000000000000e+02,3.230717718580311839e+02
9.979979979979979987e+01,2.990000000000000000e+02,3.231106152474061446e+02
9.989989989989990704e+01,2.990000000000000000e+02,3.229564466059177903e+02
1.000000000000000000e+02,2.990000000000000000e+02,3.229631573538166549e+02
